Date,Close ASML,High ASML,Low ASML,Open ASML,Volume ASML
2019-11-18,260.1390686035156,262.76453526004605,258.5599856890754,259.7585733418267,430700
2019-11-19,258.3125915527344,259.92021051791335,257.21865703966347,259.6443682085643,465200
2019-11-20,255.7632293701172,258.7406540411871,253.98439201837115,258.07476574602504,408800
2019-11-21,254.01296997070312,256.37208677060187,253.59441652185134,256.31501393938794,652100
2019-11-22,253.24241638183594,257.05694781488086,251.9011470073993,256.71448185357474,616000
2019-11-25,257.93212890625,258.50288625502435,255.05935659164967,255.2781261039005,409800
2019-11-26,258.2365417480469,260.4910057413803,257.9892067850904,260.37686007537735,445600
2019-11-27,258.2459716796875,258.4076683056849,256.91419530369836,257.97962221047266,383300
2019-11-29,257.4279479980469,260.1009652120006,257.2472076998858,260.1009652120006,267600
2019-12-02,252.6431121826172,257.03789346492795,251.05453698953312,256.942762422427,764600
2019-12-03,251.9297332763672,252.08193717485625,248.38155065328382,250.31262128603083,929800
2019-12-04,256.60986328125,257.2281715510911,255.06883899859614,255.84884392382082,447100
2019-12-05,260.49102783203125,261.76570292703667,258.16996899338625,259.51123874251596,639200
2019-12-06,266.436279296875,268.2246384406705,265.01892252074566,267.11166036759124,724600
2019-12-09,263.99163818359375,268.7288870683517,263.90602892440234,268.36740639848006,427200
2019-12-10,265.5040588378906,266.61703698364573,263.7157286072391,264.34355871126485,380000
2019-12-11,270.19378662109375,270.4981653790724,264.8667664524867,264.8667664524867,465600
2019-12-12,273.2377624511719,273.2758206800573,267.58732020348896,267.9678444324972,856800
2019-12-13,275.7585754394531,277.6039784098043,273.11406586738,274.4648570645581,723000
2019-12-16,278.68841552734375,279.6206533258937,277.03324564841233,277.03324564841233,552800
2019-12-17,280.4673156738281,282.60763404346653,278.774087191489,282.50301019087084,401100
2019-12-18,277.91796875,281.2473529176904,277.680155595165,280.4577969868795,478500
2019-12-19,277.594482421875,277.6039752055328,275.0451329562595,276.48150434036285,410100
2019-12-20,279.2781677246094,280.0106215670042,278.06056590496036,278.4791192520195,824600
2019-12-23,281.703857421875,282.92145915006864,281.0474910419199,281.09504204282064,424900
2019-12-24,280.5528869628906,280.80022189726884,277.0998358156579,279.65870730928515,219500
2019-12-26,281.8941650390625,282.0939199375781,279.8870361793956,280.65754838930707,191300
2019-12-27,282.2080993652344,283.9488787128201,281.71342947308295,282.95007517353827,317000
2019-12-30,280.51483154296875,282.2365960484486,279.3352588376718,281.97024654014007,338900
2019-12-31,281.513671875,282.0368491467705,279.0594241272459,280.6004775881237,298900
2020-01-02,288.06781005859375,288.53394356966436,285.9560281402508,286.58385833542576,573600
2020-01-03,283.4256896972656,286.0891850449841,283.1498183480627,283.51129893737925,410800
2020-01-06,281.1711730957031,281.30436236676405,278.174733825948,278.87868034599074,617600
2020-01-07,284.2247009277344,286.53623719661425,282.91196802543175,284.110555289259,477700
2020-01-08,287.1737060546875,288.41032301523,285.31875158394365,286.00365472376427,536900
2020-01-09,286.6884460449219,289.095113397702,285.63254081082096,288.4958197553634,579700
2020-01-10,281.741943359375,285.8608827200337,281.1521714858206,285.423285691979,447700
2020-01-13,286.75506591796875,286.9167625795476,282.99760708586854,284.120078022423,405700
2020-01-14,287.80145263671875,290.98815454329235,283.92035493513873,284.567199713748,609600
2020-01-15,285.4518127441406,288.18193156820524,285.1379122194491,286.89773499826373,505300
2020-01-16,286.4030456542969,288.1723901263491,284.9476307154736,287.8013877743363,547500
2020-01-17,285.4138488769531,286.374594298435,284.6813657684827,286.2319122090987,743900
2020-01-21,283.8537292480469,286.56480457448686,282.9690714243425,283.57785790530676,573000
2020-01-22,281.8085021972656,286.9547807758336,281.5802109280971,285.90839740894893,1108600
2020-01-23,279.97259521484375,282.6170755544914,277.3471294711945,282.45534988379404,713000
2020-01-24,281.4089660644531,284.7383492437509,280.1342914165407,282.417320249136,977800
2020-01-27,270.4220886230469,274.55052143347444,269.93694050629335,273.1617007624833,889100
2020-01-28,276.0344543457031,276.11057080545515,271.259177058552,272.2770242407891,1636100
2020-01-29,281.703857421875,283.74904396916463,279.3922923738128,281.63726279668185,965500
2020-01-30,280.0296936035156,280.33410134679133,276.37688777396824,276.6147008802923,794100
2020-01-31,266.978515625,274.1985182240479,266.512411214905,273.96070511197155,1272600
2020-02-03,274.11297607421875,274.7693427465836,269.50891658120463,269.8038025899566,823200
2020-02-04,284.643310546875,284.6718469621339,279.8870478042339,280.5338925700513,795300
2020-02-05,291.3876647949219,292.3674536819183,288.2770506258767,292.3674536819183,1042000
2020-02-06,294.460205078125,294.51727790676136,291.6730421699973,292.5386854442131,698000
2020-02-07,290.10345458984375,290.73128467691294,288.4197482403767,289.8180904729579,1775900
2020-02-10,294.5838623046875,294.6029059335193,289.18075516225815,289.21881338999975,373000
2020-02-11,300.6052551269531,300.85256098996933,297.7514981651097,297.78003457353145,789900
2020-02-12,301.9656066894531,302.2224344228386,299.8823613177779,300.24384192545466,656100
2020-02-13,301.78485107421875,302.85024921336543,298.71229509477945,299.59698196917986,742200
2020-02-14,300.881103515625,303.65877312145574,299.1783827286472,301.8989504865565,661400
2020-02-18,294.1082763671875,295.08806539886973,291.9299287816532,292.4150478746709,757100
2020-02-19,301.91802978515625,302.1463210841451,295.83951268028915,295.98219474215716,1093900
2020-02-20,298.1890869140625,301.14746790327115,295.3067933426495,300.4530722399094,1118400
2020-02-21,291.0832824707031,295.6778195482995,289.8752021739667,295.0785548224668,1134600
2020-02-24,276.24371337890625,280.83827909731195,274.21754095910563,274.9595167296037,1347400
2020-02-25,270.7169189453125,281.5041177539452,270.57423689028815,281.1426371946038,1166700
2020-02-26,272.36260986328125,278.06060277874855,271.66818512040936,275.3400346920055,861100
2020-02-27,263.71575927734375,272.86680431589315,262.42204069224675,265.266276574519,1373900
2020-02-28,263.2210998535156,263.93453930632336,253.01417799449908,254.7549574861826,1647400
2020-03-02,273.47552490234375,273.47552490234375,262.04148226957426,265.98917365965485,1081300
2020-03-03,270.4410400390625,282.3792748267656,268.4624478617022,278.65035272376645,1916300
2020-03-04,286.9072570800781,287.26873768052207,275.84421471710175,278.13673676156515,1289500
2020-03-05,274.198486328125,281.51361912706057,272.0962267902915,276.85248847855036,1453900
2020-03-06,274.06536865234375,274.1890361333272,267.57784807775613,270.5933025189949,1148400
2020-03-09,251.04502868652344,262.89762566605594,250.9974486477532,252.50996553610338,1759600
2020-03-10,266.1224365234375,266.6836720735467,252.0819388653605,264.43870084318445,1699200
2020-03-11,251.26385498046875,260.95709146768394,247.85835469651008,259.22583394117777,1175900
2020-03-12,229.01405334472656,242.43622751906997,225.97004806203623,233.45640104891189,2779800
2020-03-13,244.42433166503906,245.2899458589235,222.44087217786114,244.52895550147207,2637200
2020-03-16,218.1792755126953,236.11039106959555,199.40154580544842,209.89385979293058,1496800
2020-03-17,226.72149658203125,228.28154995841706,214.05082199137757,220.26249908573382,1642500
2020-03-18,187.38722229003906,215.25890700780508,181.92702809084196,202.9592199973934,3131900
2020-03-19,203.5966033935547,208.55263608360195,190.8117654629941,195.77730545414866,1634600
2020-03-20,205.565673828125,225.75125331153302,205.0805257570074,214.17449745724966,2316700
2020-03-23,221.78453063964844,223.82973237182165,211.81540778146928,214.3457430984095,1731500
2020-03-24,247.52545166015625,247.82985948484762,238.57417497541448,241.93209577360992,1427600
2020-03-25,249.29476928710938,259.06412278118194,239.66808335833358,247.96302148814948,1211300
2020-03-26,262.4505615234375,263.6301343753779,248.8571550364602,250.07478611715294,1018600
2020-03-27,240.30540466308594,250.85479152556564,239.53489245163692,249.42791275919,1518300
2020-03-30,254.9642333984375,256.9618696658457,247.98204279305452,250.72165492779428,1142400
2020-03-31,248.88568115234375,255.49686762968784,246.37436099012996,255.04977785974455,881800
2020-04-01,236.8713836669922,245.11874123485072,235.32085193685043,240.79055390115377,715700
2020-04-02,235.22572326660156,239.6775926322484,230.4409242261169,231.98194867212922,788600
2020-04-03,232.6859130859375,235.91065901363012,230.6597402810724,234.06522653604867,571700
2020-04-06,257.91314697265625,259.4827081081414,246.77398608005242,247.32569986812823,807600
2020-04-07,259.3018798828125,267.56826529502604,257.7893920991054,266.78823138496267,768200
2020-04-08,264.9998779296875,267.6253438146377,261.0331717216892,264.4767007273592,891700
2020-04-09,263.3161926269531,271.23062010632157,261.7085736380214,268.4624719483962,728900
2020-04-13,260.73834228515625,262.68839849435466,258.7502278437511,261.4517817319252,789400
2020-04-14,274.8453674316406,280.39118555301826,271.15450322686485,272.99993532925276,1700600
2020-04-15,268.7193298339844,270.6694150249694,261.64200837434913,263.4208750695183,1487600
2020-04-16,278.146240234375,278.2889223111058,272.21995541807,275.70151420999855,1212000
2020-04-17,281.23779296875,286.73603120183003,279.29722976003876,286.56481272074666,899100
2020-04-20,277.3661804199219,283.4827558204478,277.23302017064583,277.43277505952057,510100
2020-04-21,267.3876037597656,273.5326877470504,264.9904575338406,272.1248524049679,663700
2020-04-22,280.5909729003906,281.06659918736756,274.179539841517,275.86324644664256,596100
2020-04-23,275.2924499511719,282.6741781649881,274.25558827658926,276.7573868351337,730500
2020-04-24,279.01922607421875,279.61198429769115,273.40710465423075,277.1549086788053,464200
2020-04-27,278.12054443359375,281.81098698282847,277.52778615529786,280.8835986250989,689100
