Date,Close SMH,High SMH,Low SMH,Open SMH,Volume SMH
2019-11-06,62.920589447021484,63.16817913184464,62.35875941953407,63.1015212088348,8512000
2019-11-07,63.291969299316406,63.93474782610081,63.00629560476558,63.73001537493115,7853600
2019-11-08,63.42529296875,63.42529296875,62.577774718138464,63.00153747602857,6742000
2019-11-11,63.16817855834961,63.28721108158427,62.658723136792965,62.88726354715629,5145000
2019-11-12,63.30148696899414,63.78238295609339,63.06342195048332,63.44432743313419,4700200
2019-11-13,63.41100311279297,63.57289286802016,62.75394851632966,62.934873013678434,5713800
2019-11-14,63.2967414855957,63.353874777100636,62.83965335804832,63.26340888877162,5224800
2019-11-15,63.93950271606445,64.40134945659995,63.66811235909256,64.15852574087054,8184400
2019-11-18,63.97760009765625,64.37278895794628,63.61574383210857,63.910942173340395,3931600
2019-11-19,63.75857162475586,64.39658409693746,63.482415346087535,64.3061182322673,6635400
2019-11-20,63.13485336303711,63.79667390301247,62.63967399684093,63.4395763325545,9882000
2019-11-21,62.444454193115234,62.99676680396909,62.18258847338125,62.849167648433756,8167600
2019-11-22,62.33495330810547,62.93487463296474,62.211162094611346,62.692050891629336,6401600
2019-11-25,63.772865295410156,63.7823899314392,62.87773840306323,62.87773840306323,6601400
2019-11-26,63.5681266784668,63.730016433085694,63.258645021272706,63.6300259159731,7094200
2019-11-27,63.99665069580078,63.99665069580078,63.687161761006315,63.82524356327171,4592000
2019-11-29,63.28245544433594,63.6776443123309,63.244364163245805,63.64431171693866,3278400
2019-12-02,62.458740234375,63.48718294797103,62.349232350525035,63.41576634223593,9095200
2019-12-03,61.58266830444336,61.625518271830515,60.90656440227046,61.25413735747031,13605000
2019-12-04,62.48731231689453,62.71585271374076,62.311139252612364,62.37303848588731,6475400
2019-12-05,62.86345672607422,63.03486385323799,62.596825031634744,62.78251548063143,4876200
2019-12-06,63.796669006347656,63.93474352631939,63.482421424824,63.482421424824,6751600
2019-12-09,63.36814498901367,63.99187417612305,63.35862761917822,63.8299917069066,3950800
2019-12-10,63.62050247192383,64.01569133192943,63.43957797186464,63.606219149949915,5077200
2019-12-11,64.98223114013672,65.01079778244646,63.83476317140781,64.08234558153782,9540200
2019-12-12,66.8486557006836,66.88198829125818,65.00603474342819,65.0726926594094,12050000
2019-12-13,66.591552734375,67.57713821402069,66.37729565316232,66.84390109349613,10016800
2019-12-16,67.13433837890625,67.65808435034086,67.1010057874658,67.41049468519284,7099800
2019-12-17,67.51524353027344,67.65331805011851,67.12481339628374,67.61046808863226,5578400
2019-12-18,67.28194427490234,67.70569977963366,67.17719507012211,67.70569977963366,4842600
2019-12-19,67.67237091064453,67.72474551029536,67.20575819914856,67.57713908206593,4704200
2019-12-20,68.32466888427734,68.54845061096547,67.81044750796218,68.03898792015713,6537200
2019-12-23,68.66392517089844,69.31151390322128,68.44161473894442,69.17136696457777,5452200
2019-12-24,68.80406951904297,68.83306492772482,68.34978845179035,68.83306492772482,2355200
2019-12-26,68.98772430419922,69.09887584074988,68.6590998051052,68.87657276764854,3149800
2019-12-27,68.75091552734375,69.30185046875609,68.60593846977302,69.23902953521362,3688400
2019-12-30,68.25313568115234,68.86689887980843,67.7795267922325,68.86689887980843,5910000
2019-12-31,68.34013366699219,68.47061301643795,67.85685715262134,68.02116939769597,5706200
2020-01-02,69.92044067382812,70.04609728367285,69.25835422674484,69.49032488260667,5200400
2020-01-03,68.77507781982422,69.3163451423163,68.5672724635868,68.89106683502146,9963600
2020-01-06,68.04049682617188,68.2048164445252,67.54756009375492,67.90517999285574,6514000
2020-01-07,69.17620086669922,69.42266923749864,68.33529706610173,68.74125494782625,6526000
2020-01-08,69.29218292236328,69.64497268218037,68.87656486143122,69.17136380435063,6112800
2020-01-09,69.68846893310547,70.1765829113544,69.03121260655016,70.1765829113544,6403600
2020-01-10,69.1085433959961,70.08476404581053,68.98289415362972,70.08476404581053,4503800
2020-01-13,70.0750961303711,70.104091541999,69.43716757769921,69.68847343549855,7211800
2020-01-14,70.22006225585938,70.68884095286856,69.79477666495308,70.16206407350957,6001800
2020-01-15,69.18102264404297,70.03642404728522,68.98288489885796,69.93494011973912,7379800
2020-01-16,70.29740905761719,70.29740905761719,69.74163660968044,69.82379273693061,6238400
2020-01-17,70.58736419677734,70.60669938627883,70.08475988295069,70.6018619017964,5896400
2020-01-21,70.64535522460938,70.95948937411222,70.24424221895059,70.30706314947983,6054400
2020-01-22,71.22528839111328,71.81971638345503,71.02231315895303,71.1576299803932,7073600
2020-01-23,71.66990661621094,71.66990661621094,70.8338403337585,71.42826836556573,8740000
2020-01-24,71.35576629638672,72.8490961606628,70.82416661545817,72.64128344848413,9998400
2020-01-27,68.48028564453125,69.35018490917575,68.26281267192387,69.04088821221492,13582200
2020-01-28,70.19590759277344,70.3553897135181,68.82340418142483,69.22935464829463,7419400
2020-01-29,69.12787628173828,70.14276001306182,69.01672473710109,69.91078932775349,5874400
2020-01-30,68.96839141845703,69.07954294683788,67.6442111756507,68.42711673294768,10334200
2020-01-31,66.4843521118164,68.41745812540059,66.18955314977626,68.35462982021055,12204800
2020-02-03,67.39290618896484,67.48472990348324,66.68732663125937,66.77431286129944,7682000
2020-02-04,69.56281280517578,69.62564110289327,68.85239583974064,69.20518558048035,10815600
2020-02-05,70.94499206542969,71.09480660138023,70.0074344703937,70.80000763978865,10793000
2020-02-06,70.9933090209961,71.06096743042438,70.16691040399432,71.04163961667926,5421800
2020-02-07,69.3695068359375,70.35056493318388,69.33085120453795,70.29256673765593,10472400
2020-02-10,70.46170806884766,70.47620577244844,68.86689430484024,68.90555730584683,8198400
2020-02-11,71.95021057128906,72.24983965358204,71.09963917760916,71.09963917760916,10834200
2020-02-12,72.965087890625,73.05208149996803,72.48664884898939,72.48664884898939,7438400
2020-02-13,73.1390609741211,73.61750734574369,72.36582302789292,72.46730695949492,7965600
2020-02-14,72.8249282836914,73.7576482778826,72.38997506101202,73.45801924334877,7469800
2020-02-18,71.73272705078125,71.84388595474344,71.0948059080814,71.36543956705795,11817200
2020-02-19,73.57884216308594,73.70932887406632,72.73310834511943,72.84909735201461,8134000
2020-02-20,72.41897583007812,73.36136339171709,71.30260108483017,73.26470958076673,7756000
2020-02-21,70.29256439208984,71.9840321166293,70.05576363015132,71.94053900209538,14164000
2020-02-24,67.10777282714844,68.01149749199436,66.46984432898854,67.06427971342315,19728200
2020-02-25,65.17466735839844,68.11298928546378,64.86054059140577,67.90034645122273,25658000
2020-02-26,65.56611633300781,66.81297048261615,65.04417687218013,65.73526604340871,19085800
2020-02-27,62.54564666748047,64.78321932677747,62.39100201484621,63.792500980644256,25962400
2020-02-28,63.77799987792969,64.12112206112627,60.07610014232287,60.216250768859354,19297800
2020-03-02,65.98656463623047,65.99623223021503,62.83076994081399,64.6043936649815,14083000
2020-03-03,63.82149124145508,67.13193810365091,63.36238005689862,66.233043549227,14801000
2020-03-04,67.09326934814453,67.09326934814453,64.39658591605985,65.08766768870738,10802800
2020-03-05,64.9861831665039,66.58582699539335,64.41591313543539,65.24714919820427,11346000
2020-03-06,63.7345085144043,64.1452891234779,62.173520077281644,63.07241468107384,14819200
2020-03-09,58.43296813964844,61.37612049432872,58.22515908025421,58.31214900481708,14174400
2020-03-10,62.03337478637695,62.03337478637695,58.58761450479398,60.66570134140043,12554000
2020-03-11,58.684268951416016,61.376119065299584,58.085007088995255,59.9891141023708,14558200
2020-03-12,52.48866271972656,56.84781527354631,52.47899512462248,54.5812509197893,13776000
2020-03-13,57.57756423950195,58.07050835418263,52.72546754116455,55.73144808245647,11600000
2020-03-16,49.27970504760742,54.339610567149414,48.94624308440677,50.840686069993055,13095800
2020-03-17,53.271568298339844,53.84666480539048,48.56928650040175,50.149598976147466,19195800
2020-03-18,48.84476089477539,51.40612809163259,46.39454892704987,49.294208234990485,14520400
2020-03-19,49.70981979370117,51.299799879852536,46.897150784247636,48.467799368448304,10292200
2020-03-20,48.839927673339844,52.78346614849708,48.71427842323007,51.78308382293414,13733000
2020-03-23,50.6522102355957,51.37229489593305,48.288988377891364,49.51167736796699,13153600
2020-03-24,55.881263732910156,56.098740383271235,53.83700607958131,53.88533299507022,15628600
2020-03-25,55.460811614990234,58.18165695528628,54.47009332510445,56.41769701059325,9801600
2020-03-26,58.82441711425781,58.959733946492946,56.15672872665288,56.44669758099348,9212800
2020-03-27,55.57196044921875,57.543729338689694,55.55262894789764,56.79948312980781,12571400
2020-03-30,57.75153732299805,57.949682442620436,55.982743698775295,56.60134066852607,9145600
2020-03-31,56.61101150512695,58.64077142315072,56.23405640781745,57.867529725194395,10223600
2020-04-01,53.80317306518555,56.15189712550182,53.2474043585975,54.82288676445116,12936000
2020-04-02,55.25300216674805,55.43181210888254,53.27639939890805,53.32472631064421,9846200
2020-04-03,54.14630126953125,55.79910606856526,53.5518695328047,55.09352279799121,7177600
2020-04-06,59.529998779296875,59.83446164367435,56.64967131262809,56.65450510996625,17371000
2020-04-07,59.346351623535156,61.80139327373915,59.346351623535156,61.71440336219327,11802800
2020-04-08,61.31328582763672,61.6129148731865,59.62664832696751,60.40472372279085,9511600
2020-04-09,59.86345672607422,62.65196029185242,59.38984417058552,61.95121089620077,20814000
2020-04-13,60.646366119384766,60.743023630321034,59.32218955996772,59.60249081102234,10961600
2020-04-14,63.299556732177734,63.35755492923357,61.94638099690208,62.15902384627297,15345800
2020-04-15,61.593589782714844,61.922221644416055,60.888006519902625,61.8835586386739,12026800
