Date,Close LLY,High LLY,Low LLY,Open LLY,Volume LLY
2020-04-24,152.922119140625,154.77111426075012,150.74463114588283,152.04925068694055,4414000
2020-04-27,151.3828887939453,154.3957234992646,150.84790801989755,153.92643558589296,3210300
2020-04-28,147.63796997070312,152.03049765490638,146.97157487936653,151.0543851655933,3270200
2020-04-29,145.62942504882812,148.32313302088477,145.16951774954984,148.06971354401466,3240700
2020-04-30,145.14137268066406,147.33763679014197,143.86490891829948,145.66697287901454,4175800
2020-05-01,144.1934356689453,145.10385553596896,142.25997139762768,144.27790407189804,2576400
2020-05-04,143.8649139404297,146.4178415542781,141.96898659745435,145.15075835067643,2228500
2020-05-05,148.1917266845703,149.4400341682586,143.36744783439522,144.3529552500996,2862600
2020-05-06,147.05604553222656,149.1772359492108,146.7463281294658,148.72672358730173,1964800
2020-05-07,143.57394409179688,148.00402310053474,143.33930013718802,147.82569140358714,2330600
2020-05-08,144.08078002929688,144.93488752820892,143.17975519300873,144.7283996862405,1966600
2020-05-11,148.81118774414062,149.6746757139169,143.67717725567027,144.0432212246138,3196200
2020-05-12,148.0321502685547,151.4861017303362,147.91013085314003,150.0500821547933,2329400
2020-05-13,148.22927856445312,149.5620688874225,146.45537076348225,147.38456601981215,2650000
2020-05-14,149.35145568847656,149.88895500706664,145.0419644311421,147.0505470808711,2393900
2020-05-15,150.1529998779297,150.41703716865175,147.13542056328248,149.5872118502195,2824500
2020-05-18,148.9553985595703,153.1139928387512,148.1538475811851,152.14270977870453,2703700
2020-05-19,147.7672119140625,150.0586956690948,146.42816166240596,147.90866970007423,2339400
2020-05-20,144.40074157714844,148.4556061123684,142.96738601556686,146.4187490804876,3780800
2020-05-21,143.59918212890625,144.41958262986324,141.18511883357584,144.41958262986324,3049800
2020-05-22,142.54302978515625,143.86321612314873,141.60946019610677,143.5426014966294,2355000
2020-05-26,139.5254364013672,143.10880306178612,138.7710381190341,142.4958625511751,5013400
2020-05-27,137.39425659179688,139.72345349370133,135.4328268644589,139.72345349370133,5376100
2020-05-28,142.0620880126953,143.42944128266157,138.15809211828548,139.02564516271528,3982700
2020-05-29,144.23098754882812,144.88165597328586,141.3925796449404,143.01453112971976,9466300
2020-06-01,143.75949096679688,146.15470476003333,142.2884220299505,145.66434365143374,5233800
2020-06-02,145.08912658691406,145.29658651693646,142.42987533241958,143.41059761778976,3269400
2020-06-03,143.83497619628906,145.58894686209956,142.25075205372823,144.59879957852067,3190300
2020-06-04,142.11868286132812,144.78734417277792,141.17568852432203,143.53317436683727,3328700
2020-06-05,140.70419311523438,143.10881719350687,139.88377824729318,141.16625113721602,4578800
2020-06-08,140.70419311523438,140.74190655804748,138.16753601473644,138.38442068605337,4076400
2020-06-09,140.62872314453125,143.0993632297677,140.60985923249808,141.21337491701954,4302100
2020-06-10,142.39215087890625,143.71233725067944,141.29827394860718,141.4114430582965,4940200
2020-06-11,135.86660766601562,143.56144388216916,134.89532477966964,143.19367671538717,4547400
2020-06-12,135.35740661621094,138.03552158393447,133.40541573702671,137.24339537122486,3973200
2020-06-15,133.45257568359375,134.75389821173616,131.71745499781542,133.90520898081922,3709900
2020-06-16,154.37762451171875,157.8855505545108,146.16413669287036,147.40889624753294,15029300
2020-06-17,150.85079956054688,154.99054396853202,150.31328590200076,154.8679501048739,4711200
2020-06-18,151.8881378173828,153.67982169196355,149.18173369680574,150.1247282389966,3631600
2020-06-19,150.822509765625,153.21770894253342,149.2382718685993,152.98196036890675,6004900
2020-06-22,151.30343627929688,152.27471928107448,149.86065611592036,150.10582945992925,2647300
2020-06-23,150.25672912597656,153.58549831504493,149.88896187358228,151.71837337127036,2771500
2020-06-24,148.07843017578125,150.68108990349646,147.41833688131956,149.51178589300852,3096000
2020-06-25,153.57608032226562,154.07586624142905,147.77667007365793,148.6536480261302,3735400
2020-06-26,153.5477752685547,154.45304180756148,151.04883155021142,153.07627808271093,5290400
2020-06-29,153.4440460205078,154.84911282083172,151.85038322276617,154.50963426989887,2640300
2020-06-30,154.82081604003906,155.75438569026107,153.04799632556328,153.81181949894815,3296300
2020-07-01,153.99098205566406,156.03727809271294,153.2554476050733,154.9528403329566,2065100
2020-07-02,154.52847290039062,155.3771764123503,153.11398143607573,154.71708327346028,1960200
2020-07-06,157.37631225585938,159.29058946203122,154.66048416913452,155.0848430993982,2760100
2020-07-07,157.24432373046875,158.78140928054498,155.84869598053854,156.65023262555275,3273300
2020-07-08,159.48866271972656,160.13933122014717,157.32919727952037,157.32919727952037,2781800
2020-07-09,156.96141052246094,161.01628920452342,154.3776151491333,160.19588870440288,2955200
2020-07-10,154.04754638671875,156.66906933792288,153.46289453670872,156.66906933792288,2245100
2020-07-13,152.8405303955078,157.48006100502963,151.8598081853279,155.22630501889898,3455600
2020-07-14,154.53793334960938,155.3771978252056,152.32189066120472,153.59493891011007,2642900
2020-07-15,156.01841735839844,156.98970041908808,154.55677319099726,155.77324399951885,2346200
2020-07-16,155.5940399169922,156.00895965900273,153.33085963741564,155.54688733013657,1486800
2020-07-17,156.49932861328125,157.72520960011343,155.6977777628602,156.5747554893432,2935800
2020-07-20,157.5177459716797,158.1495647525072,156.2824258630119,156.9991106691029,1806200
2020-07-21,155.87698364257812,157.69695600312826,155.36775858771057,157.3574774295343,1540700
2020-07-22,155.4431915283203,156.3956250695205,153.0762807934925,156.10328472240053,1686500
2020-07-23,152.31243896484375,156.02783870174397,151.62404278568562,155.83922833603174,2408800
2020-07-24,150.4453125,152.26529908056324,149.41745211026245,152.26529908056324,2247900
2020-07-27,151.35061645507812,152.51993480896016,149.54949351618896,150.50192716511728,2709700
2020-07-28,153.37803649902344,155.9807103044655,152.15215526545177,152.45390599728464,3483100
2020-07-29,152.52932739257812,153.7363589404574,151.91638685569995,153.26486179241235,3108900
2020-07-30,144.2781219482422,149.46459038429012,141.87348370464804,149.41743779344503,6638100
2020-07-31,141.72264099121094,144.59877717350096,140.26101098697342,144.4007563808418,5342700
2020-08-03,144.12722778320312,145.07966111898833,142.5995818079547,144.08951434694055,3615000
2020-08-04,146.02267456054688,147.10711226073462,144.362995367138,144.63647177466618,3260000
2020-08-05,145.54173278808594,148.5121733843987,144.56102507431632,148.34242693283332,2386400
2020-08-06,144.1649627685547,146.63560305151816,142.39212900822665,145.07966832455799,2176200
2020-08-07,144.21209716796875,144.7496107726477,142.93906362190484,144.2404002320121,2017100
2020-08-10,144.2781219482422,144.7401943162032,142.8919192333097,144.21210544326897,1745200
2020-08-11,142.04324340820312,144.41015404440154,141.63774835583857,144.41015404440154,2103400
2020-08-12,143.85382080078125,144.438472814554,142.01498431475818,142.19414119168977,2430400
2020-08-13,142.5745391845703,143.74007199214466,141.93964053081464,142.9156725013104,2077700
2020-08-14,142.2239227294922,143.7400740386096,141.33318491981748,141.94912771499853,1538000
2020-08-17,143.5884552001953,144.69713487431451,142.4797755260761,143.0104241435256,2704700
2020-08-18,145.08563232421875,145.12352959535826,143.22834793843376,144.17593876689602,1959700
2020-08-19,144.3086395263672,146.31754245253745,144.04331518011512,145.74898201965874,1938800
2020-08-20,143.40843200683594,144.83930380572122,142.9441216268258,144.5550235870684,1830200
2020-08-21,141.4374542236328,143.41793077737344,140.19611209214702,143.4084456117599,3112000
2020-08-24,141.68382263183594,142.51769295182868,140.48037790912755,142.18604474857796,2268400
2020-08-25,141.83541870117188,143.37999670993383,141.48481464631098,142.47978812153133,2216100
2020-08-26,141.4374542236328,141.62698402677677,139.68441921730252,141.37113035980755,3029700
2020-08-27,141.16262817382812,143.02938354431447,141.13420160141186,142.68825021622837,3146100
2020-08-28,139.6180419921875,141.3331792354515,139.27690868431085,141.03942836515856,2102600
2020-08-31,140.613037109375,140.99206775053156,139.3243126867137,139.62754876691267,4430700
2020-09-01,139.58018493652344,141.3806024107605,138.9642419886362,140.82152707981356,2358700
2020-09-02,141.7122344970703,142.1386475478958,138.83154980967535,139.0968741283708,2406800
2020-09-03,141.2100067138672,145.3320186503721,139.73176715268804,144.21386827530748,4226100
2020-09-04,143.00099182128906,144.5834673941717,140.19611550024393,140.97314722656046,4361800
2020-09-08,141.48480224609375,143.37998414361633,140.71725589105156,143.03885082369865,4351200
2020-09-09,144.00543212890625,146.04274737303857,142.43242730705026,142.72617825806438,2328500
2020-09-10,138.55677795410156,142.7072317833948,138.08298238305323,142.02496500435774,3961300
2020-09-11,140.3287353515625,141.3710911433281,139.18215843971024,139.8265133225545,3001400
2020-09-14,141.19107055664062,142.62192787848502,139.74125736469915,141.27635028343897,3072500
2020-09-15,142.21446228027344,143.91064384721693,141.58904873573235,142.10075598457198,2923500
2020-09-16,143.04832458496094,144.67816758455626,142.8872214125131,143.7684884433444,3618800
2020-09-17,144.47918701171875,144.67817300546304,141.62694358169546,142.26182775545786,3620700
2020-09-18,146.09007263183594,146.40277933249106,144.0716995908293,144.0716995908293,13209800
2020-09-21,143.25677490234375,145.60681057396647,141.24788696736206,145.14248586146527,3501600
2020-09-22,142.0059814453125,143.62636834436347,141.33318550360136,143.00095484233742,2926400
2020-09-23,141.9586181640625,143.64532913903514,140.90679148109936,142.18604522978973,3545700
2020-09-24,141.01100158691406,141.81645964738163,139.64646835741553,141.43741460635988,3424200
2020-09-25,142.38502502441406,142.51768719217148,140.10134159795354,140.61303439956308,2440600
2020-09-28,140.33824157714844,143.63585441287964,140.1487117981347,143.0862498637424,2427100
2020-09-29,138.59466552734375,140.66042159110873,138.28195873727,140.2245233342838,3308300
2020-09-30,140.26242065429688,140.66987783459584,137.4575449965732,138.72731343729333,5083900
2020-10-01,136.7279052734375,140.9162704087533,136.5099633820279,140.556181185396,3809200
2020-10-02,137.5997314453125,139.23906025534401,135.76140211125525,136.14043282671048,3880000
2020-10-05,138.94529724121094,139.74127035014604,136.62368731817634,137.4670573363047,2790600
2020-10-06,136.5762939453125,140.0823777146897,136.38676418013722,139.22953714867404,2409200
2020-10-07,141.15313720703125,142.03438974361472,139.15371996591918,140.7361949259897,4602800
2020-10-08,145.45521545410156,145.87215779882519,142.61244251363053,144.4128595922925,4686100
2020-10-09,148.6580810546875,148.9139202147404,145.99535265191278,146.01429406141142,4590600
2020-10-12,146.39332580566406,148.9139066531014,146.32698750118655,148.61068507873392,3242700
2020-10-13,142.21446228027344,146.24172412273762,140.76464917371365,144.9814263287108,5963900
2020-10-14,140.6793670654297,142.70721123922377,139.9686738111688,142.49874006124662,2710200
2020-10-15,139.08738708496094,139.21057852527335,137.76076564732423,138.83153350088483,3785900
2020-10-16,138.4619598388672,140.60352425072233,138.3482535724281,139.4000799142532,2918900
2020-10-19,135.3159942626953,139.68438924035686,134.75691905704505,139.29587347002058,3158900
2020-10-20,136.0645751953125,136.56679722051103,134.66214469810285,135.84663333472008,2188700
2020-10-21,133.90408325195312,135.818221139874,133.80933282644875,134.83271839280744,1983700
2020-10-22,134.22625732421875,134.80428840378812,133.42081366192764,134.11255103285788,3056600
2020-10-23,134.9180145263672,137.11641818172825,134.29260098079794,134.7853523614669,2427200
2020-10-26,134.2736358642578,134.8327110593272,132.71011656710698,134.46315116405026,2947100
2020-10-27,124.98723602294922,128.94817357011817,124.95880945219955,126.04854768093304,11374600
2020-10-28,124.42811584472656,127.07190164085688,123.48052527159291,123.62267253301376,6188000
2020-10-29,125.60316467285156,126.15276907737255,123.54689435162497,125.0819868358844,4099900
2020-10-30,123.62273406982422,126.1243738497976,122.4382452637934,124.85459086082275,4335300
2020-11-02,124.73140716552734,126.92981075285174,123.17735851375095,125.59370398114703,3449500
2020-11-03,124.11546325683594,127.04353039152022,123.85013893757065,126.63605874894718,3628400
2020-11-04,140.8025665283203,144.01489997172737,127.83952644277825,127.83952644277825,12211700
2020-11-05,137.8934783935547,141.01104714559293,137.11644665272954,139.94026444000028,5731000
2020-11-06,135.2591552734375,139.6654479892889,131.80992433822323,137.44808834359952,6229800
2020-11-09,134.87062072753906,137.16378907578783,133.2312924437796,135.06960672858952,5493800
2020-11-10,138.87893676757812,141.38057646742084,136.2541056089448,139.86443951972032,5377000
2020-11-11,137.17327880859375,140.0160520335288,135.8561277927375,140.0160520335288,3046800
2020-11-12,134.32542419433594,136.63990940622034,133.21104780838616,136.13509226723517,3463400
2020-11-13,135.6112518310547,136.40179533064253,134.60164661312348,135.65886320167056,2142700
2020-11-16,133.90635681152344,137.4399900410618,133.34440886218857,136.25893433054873,4957600
2020-11-17,134.48736572265625,135.2112447135309,132.02049750564123,132.9348656133926,3619200
2020-11-18,133.50628662109375,135.6493211421858,133.4681946242962,135.15403798351952,2795100
2020-11-19,136.59226989746094,137.04944655384062,132.31571996020304,133.58249329841152,4626100
2020-11-20,138.5733642578125,140.09729102779173,136.04933738245782,136.04933738245782,5063800
2020-11-23,136.56369018554688,138.6971908269777,134.449228275998,138.62099229930047,3794200
2020-11-24,138.0114288330078,138.71625436618766,136.30653206677908,136.57321966671,4127000
2020-11-25,137.86854553222656,138.43049328334448,135.83028229705775,138.0114086779745,3223700
2020-11-27,140.4306640625,140.88784066077264,138.4495460921425,138.72575301747457,1754000
2020-11-30,138.72579956054688,141.12600294017486,138.01145452772553,139.3829993160844,5842200
2020-12-01,138.6400604248047,141.02121016975772,138.3543195487334,139.71634476020657,3954400
2020-12-02,138.2590789794922,140.09731956270275,137.5161614394669,138.4495680478656,3757400
2020-12-03,137.25897216796875,139.5353503396142,136.3255657026207,138.77337964951326,4059600
2020-12-04,141.39266967773438,141.64983792086312,137.1542260165391,137.22090518576627,3058600
2020-12-07,140.41165161132812,141.2783937002997,139.51633688499587,140.29736106188528,2637200
2020-12-08,142.2022705078125,143.00233336129338,139.92589185561332,139.9925564933775,2754400
2020-12-09,150.48866271972656,151.3839773422614,146.37402901617526,147.24077100466195,8364400
2020-12-10,153.34605407714844,154.29851404036054,150.6601100048652,152.26976966803537,6430600
2020-12-11,152.43167114257812,153.51747481263294,151.49826453967802,152.12689154165295,3441900
2020-12-14,150.40296936035156,154.57473447936363,150.32677081266084,153.0508071257099,4390100
2020-12-15,159.47035217285156,160.23232299041123,150.53628830045264,151.85067306402394,6974300
2020-12-16,163.87074279785156,164.9565465959171,158.82270198694175,161.6229366591597,6009900
2020-12-17,164.42318725585938,165.63280108602527,162.96592450503957,163.56596446906767,3521100
2020-12-18,163.25161743164062,164.67078788323334,160.9657195356129,164.31838237872003,7356400
2020-12-21,160.75616455078125,160.9657068703245,157.91783840430864,160.85141634453117,3655900
2020-12-22,158.7941436767578,160.38475024608223,157.98454680571953,159.73708437596142,2447900
2020-12-23,157.61305236816406,160.01325526650922,157.6035330016545,159.48939944080516,1697300
2020-12-24,158.73695373535156,159.95610111652223,157.9654636227933,157.9654636227933,627200
2020-12-28,158.58457946777344,159.63229121154527,157.35591254406398,159.26083241755077,1482000
2020-12-29,158.66078186035156,159.77515826940163,158.0226354312401,158.70840776502254,1712000
2020-12-30,159.07034301757812,160.38474249841835,158.7560294663604,159.47990838433574,1413300
2020-12-31,160.81333923339844,161.0990801335394,158.3845633822792,159.12749553600003,1643600
2021-01-04,157.6321258544922,161.42291248545158,155.34622772796266,160.9847890356699,3164800
2021-01-05,158.4131622314453,158.73699515989975,155.44147699763042,157.3368777260319,2322600
2021-01-06,156.5082244873047,159.32749777407986,155.22239775354996,155.2319171209416,3619700
2021-01-07,157.94644165039062,159.17510864097022,154.08897578996044,156.37487394920038,3025500
2021-01-08,158.4988555908203,158.92745963953226,156.812997496943,158.31788588431456,3438100
2021-01-11,177.10043334960938,180.30069986749183,173.36679150097783,176.20511853011433,11396500
2021-01-12,170.29983520507812,175.48121945269767,169.00448914317323,174.10014095332377,7179300
2021-01-13,176.6813201904297,178.70053062763697,170.81416342816897,171.28087403427563,7303900
2021-01-14,177.8147735595703,179.97686199713183,175.80508222187817,176.462281998351,4413200
2021-01-15,181.70077514648438,182.66275439204585,177.91950826500965,177.91950826500965,6624600
2021-01-19,189.0442352294922,190.03480165552529,184.8438981525958,186.68213876749604,7729100
2021-01-20,191.69210815429688,192.17787209059975,189.23475943356033,189.32049188509964,5335800
2021-01-21,192.73025512695312,194.98758030514716,188.5965683611909,194.01606719552356,8698800
2021-01-22,196.34011840820312,196.72109662315816,191.02538946927268,192.4350263046711,6128800
2021-01-25,202.25486755371094,202.42630336136062,198.19737903871658,198.34025674514282,5959100
2021-01-26,202.60726928710938,203.09301859976685,200.588058967767,202.44535284955688,6601500
2021-01-27,197.7021026611328,201.94054618601513,195.3495256139787,201.0357122140445,7358000
2021-01-28,200.13088989257812,201.7691222498731,197.7021285272572,198.11167934988785,5460400
2021-01-29,198.0830841064453,207.63625562217075,194.73995513096915,201.88340429228236,8401700
2021-02-01,193.48268127441406,199.91178486074028,193.4445892774799,199.50223412682038,5383800
2021-02-02,188.16796875,196.11148054224873,187.96796031689001,194.6637520103625,5314600
2021-02-03,187.59654235839844,191.05396254042017,187.52986317726763,188.406124700354,3679000
2021-02-04,192.0349578857422,192.28260675788235,186.33925182728595,187.45362815176318,2924300
2021-02-05,192.17787170410156,193.27319496731883,191.3016101868503,192.03499397408154,2732200
2021-02-08,195.98768615722656,196.6162986730045,192.31119020310013,192.7588475381056,2909300
2021-02-09,192.12071228027344,195.20667336743085,190.796793466532,194.06372427835825,2661300
2021-02-10,194.6732940673828,195.77815112842987,192.05402913130973,194.74949260952943,3062700
2021-02-11,193.755126953125,195.28541832661588,192.83694045376703,194.03248743028146,3544700
2021-02-12,198.2599639892578,199.14945863728514,192.3874371075311,192.86565595651237,2611300
2021-02-16,196.79660034179688,198.45124793973906,194.74026528697803,197.0070177866903,2741900
2021-02-17,197.46607971191406,197.68605623613539,195.37147938932787,196.07923375266878,3329900
2021-02-18,192.35870361328125,196.47138774539516,192.19611099102158,196.35661991652435,3919400
2021-02-19,192.1674041748047,194.04202793451793,191.60310960105227,192.36826245387556,3434900
2021-02-22,191.9378662109375,192.82736065500526,189.33636969555272,190.50320999295792,2263600
2021-02-23,193.65945434570312,195.40973666263173,190.0249890501503,191.58398679238192,3287700
2021-02-24,195.61058044433594,197.46607132884304,192.84647695184924,192.88472802632063,2848800
2021-02-25,194.9411163330078,196.59574927510823,192.96128351925069,194.70200693583402,2386700
2021-02-26,195.9644775390625,197.97300211385965,193.25775768006852,197.6956270679483,3887900
2021-03-01,197.4756317138672,199.16853000308083,195.85925016816296,196.8156875709156,2797400
2021-03-02,195.2471466064453,200.8040460308477,195.20889552863503,199.79022463698067,3445300
2021-03-03,193.2003631591797,195.40973131371993,191.0101278398087,194.51067778376844,3660300
2021-03-04,191.8040008544922,195.82105067954575,189.9580831860572,194.91242323230526,4308400
2021-03-05,197.906005859375,198.62333383979254,192.12913094513877,192.26303158438702,3875900
2021-03-08,198.01123046875,201.70307935525193,197.33216809870098,197.98253851475224,3300300
2021-03-09,197.13134765625,202.91779785947,197.08352285905067,199.2641993458122,4227300
2021-03-10,196.5000762939453,198.97724585128904,195.48625490563182,197.87734859281557,3400200
2021-03-11,196.27053833007812,198.2216643344611,195.37148477922648,197.51389535751719,4037300
2021-03-12,199.0155487060547,199.37899968451688,193.46820739653486,195.96451025611475,4541400
2021-03-15,180.91973876953125,184.76460738937462,180.00155225796777,184.60201474969682,12388500
2021-03-16,182.5839080810547,183.27254423035907,179.0737843002247,183.1960274810944,6194200
2021-03-17,178.5955810546875,181.56054332105143,178.43298842117554,181.4648937276543,5134200
2021-03-18,175.9175262451172,178.93987197066556,175.79319930548616,177.91649152838994,4240000
2021-03-19,176.26185607910156,177.70608600846833,175.86972780533281,176.653998946948,6048600
2021-03-22,177.7443389892578,177.81129661847044,175.2193446086513,176.03232230981055,2666600
2021-03-23,175.67845153808594,178.5286460966664,175.26719037483392,177.2757151744693,3284700
2021-03-24,172.3213653564453,175.8314896932136,171.98662094373248,175.69758900931245,3931500
2021-03-25,175.11412048339844,175.64016397347535,172.36914980891964,173.1151698151827,2630500
2021-03-26,177.23741149902344,177.81127977419354,174.67416628317036,176.03230563405802,2868200
2021-03-29,178.22256469726562,179.49462835531577,175.51584475339513,176.61575666230448,3002600
2021-03-30,177.41915893554688,178.71991453899918,176.6635797205042,177.44785089345493,2523600
2021-03-31,178.681640625,179.75284583421373,177.18958603406833,177.48609388468952,3621300
2021-04-01,177.1704864501953,179.87720630656784,176.61575095298787,178.68165944036502,2340400
2021-04-05,176.8357391357422,177.80173581338278,175.1237223319873,177.50524250609107,2864800
2021-04-06,174.83680725097656,177.54352758136915,174.54031391128672,176.64447384548347,2488400
2021-04-07,174.37770080566406,175.20022308686023,173.32561366493601,174.93242174087106,3406600
2021-04-08,174.65504455566406,175.9558000805683,174.52114389548615,174.98022978837076,2393200
2021-04-09,176.45315551757812,177.07483404046204,174.46376381264082,174.57853163986178,2611200
2021-04-12,173.89944458007812,175.92708707562585,173.0003911432747,175.4392946908502,2876100
2021-04-13,174.57850646972656,175.64015250068923,173.28731022334,173.28731022334,3089100
2021-04-14,175.028076171875,176.4340405742246,174.11946339471663,174.635933263665,2002100
2021-04-15,177.82086181640625,179.54245226976286,175.42020889710903,175.7836452304277,2586600
2021-04-16,181.0057830810547,182.01004529833827,178.73903104890252,179.2172497624588,3731800
