Date,Close JPM,High JPM,Low JPM,Open JPM,Volume JPM
2010-08-03,27.574247360229492,27.956849888948387,27.433286512372394,27.85616393484334,29967900
2010-08-04,27.715213775634766,27.789049822225827,27.426583353806574,27.668227666086075,23078100
2010-08-05,27.7017765045166,27.809173644439174,27.480268463117042,27.500407187230508,19830500
2010-08-06,27.144657135009766,27.486987342631366,26.829179418055865,27.346029050340245,34906600
2010-08-09,26.72848892211914,27.225202302752848,26.621091780434803,27.218488541088295,37790900
2010-08-10,26.292177200317383,26.668068342192942,26.285466001600373,26.62779346824412,34166500
2010-08-11,25.352466583251953,26.03041067606299,25.339041618174967,25.943152243887987,46201600
2010-08-12,25.379316329956055,25.500138454225315,24.983288824973524,25.077261019282897,35387300
2010-08-13,25.171228408813477,25.533694712432336,25.17122840881348,25.37259772397403,24564100
2010-08-16,25.298770904541016,25.386031911689532,25.02356547635017,25.05041541094213,28334100
2010-08-17,25.157804489135742,25.553831934937595,25.10410719779051,25.486709680618585,33883800
2010-08-18,25.433006286621094,25.634375582082917,25.09738994066822,25.09738994066822,27041700
2010-08-19,24.882598876953125,25.486709401405527,24.83561278733459,25.2786263184164,35384700
2010-08-20,24.929594039916992,25.077266124207434,24.708088474032106,24.90945786862312,30862000
2010-08-23,24.755069732666016,25.110822345457155,24.728219802498685,24.976575255170786,29282800
2010-08-24,24.30533790588379,24.63424308872575,24.11067978870283,24.56040707458471,48709200
2010-08-25,24.318769454956055,24.459727759829583,23.94287808140948,24.130825048458018,36058000
2010-08-26,23.91602325439453,24.580542233399026,23.909309493083544,24.40602284755887,31873200
2010-08-27,24.567119598388672,24.627530653161347,23.86232566640743,24.077119958810286,38448800
2010-08-30,24.06369400024414,24.567118582345902,24.050271598005285,24.432874075558633,27306500
2010-08-31,24.406028747558594,24.593973140905366,23.983151301978033,24.124109596988117,34784400
2010-09-01,25.33232307434082,25.372595397350167,24.607390533578187,24.661090378323358,36770500
2010-09-02,25.614246368408203,25.641096297899196,25.164521571910033,25.39945205358069,31282900
2010-09-03,26.292177200317383,26.292177200317383,25.82231647365908,25.82231647365908,34135600
2010-09-07,25.694791793823242,26.07068309867746,25.654519462962096,25.996847078031987,31885500
2010-09-08,26.258630752563477,26.46671387670185,25.7350699015351,25.7350699015351,30781000
2010-09-09,26.91644287109375,27.06411495373605,26.258634823811015,26.802334487634333,33438800
2010-09-10,26.688217163085938,27.01712238836901,26.627806103770684,26.795614317363036,21928600
2010-09-13,27.601091384887695,27.836024395819866,27.278899955556305,27.278899955556305,41643200
2010-09-14,27.33260154724121,27.67492916252482,27.15807957823386,27.500409754067494,42754100
2010-09-15,27.507123947143555,27.614521108769992,27.0775353006378,27.19164366462513,25399500
2010-09-16,27.51382827758789,27.58766172044689,27.218484263954178,27.332595149371596,25207500
2010-09-17,26.889602661132812,27.574260825965656,26.84261654241843,27.540697117839873,45938300
2010-09-20,27.6480770111084,27.728626787502254,26.869447096483263,27.010407924897592,33337500
2010-09-21,27.245338439941406,27.856160162775456,27.164791223894564,27.728626857322134,33548900
2010-09-22,26.809032440185547,27.413142879172113,26.68149915219926,27.137937581533674,34546000
2010-09-23,26.245206832885742,26.647948131729148,26.171373360620713,26.60096203094665,33471100
2010-09-24,26.681499481201172,26.715060603658817,26.37944425798333,26.52040250863515,28855100
2010-09-27,26.231775283813477,26.627800120780638,26.184786638859354,26.540541712914766,25684900
2010-09-28,26.144514083862305,26.446569309894898,25.916294864254297,26.41971938745877,31442600
2010-09-29,25.782054901123047,26.097535175111624,25.547124416589153,26.037124113295732,40207000
2010-09-30,25.5471134185791,26.14451001682964,25.479988622930698,25.835743638494396,54885200
2010-10-01,26.0505428314209,26.238487173979944,25.70150150913294,25.735062633082823,38973800
2010-10-04,26.178245544433594,26.57478389008608,26.016940724230405,26.198407685514066,38886100
2010-10-05,26.64199447631836,26.76297245840887,26.258898387649506,26.453807643667922,42379500
2010-10-06,26.81673812866211,26.93099367263751,26.494128508824925,26.58822447685834,31559900
2010-10-07,26.56135368347168,27.099032388834605,26.346282201326506,26.95789220939952,26923900
2010-10-08,26.420211791992188,26.736096568755354,26.299233770643184,26.66216527083606,28178500
2010-10-11,26.70248031616211,26.823458283975825,26.48068908440564,26.56134020833045,24601000
2010-10-12,27.152790069580078,27.21327905861845,26.527738037467955,26.527738037467955,38798100
2010-10-13,26.776416778564453,27.367864451134423,26.601672215501292,27.327537599418232,69607700
2010-10-14,26.023666381835938,26.4672514877148,25.60696327945469,26.379877925750545,76504900
2010-10-15,24.968469619750977,26.17152443525036,24.558488971513786,26.124477727798876,142280400
2010-10-18,25.674169540405273,25.714493819478086,24.874370487421977,24.96846645424873,55058700
2010-10-19,25.331396102905273,25.976612727603626,25.203698287900245,25.472538761845623,70595100
2010-10-20,25.60696029663086,25.741380553874837,25.176817524532662,25.53975144993545,43497200
2010-10-21,25.338123321533203,25.80859295807398,24.33669505855564,25.667450272414467,38250300
2010-10-22,25.338123321533203,25.398612311429208,25.082725079321936,25.203703059113945,24876900
2010-10-25,24.91469955444336,25.58679828008543,24.867652848756666,25.519589433062492,37893500
2010-10-26,25.002073287963867,25.042397570928784,24.719790487943513,24.85421074681734,39188100
2010-10-27,25.2305850982666,25.29107408210641,24.867651195227747,24.907978039071953,30777500
2010-10-28,25.210416793823242,25.51286166982659,25.089441407274535,25.338117165831676,30614600
2010-10-29,25.291072845458984,25.36500410696521,25.082721341564433,25.170094883694777,19803300
2010-11-01,25.149934768676758,25.539753286328214,24.934863367163313,25.277635175974538,36941900
2010-11-02,24.84077262878418,25.250753333343468,24.753401625144768,25.223868764291208,39913100
2010-11-03,25.3515682220459,25.42549950220354,24.840771684876852,24.8542139688922,35299600
2010-11-04,26.749530792236328,26.78313521829104,25.445660088798572,25.633846925787655,77569400
2010-11-05,27.515724182128906,27.784564729947935,26.7360896700779,26.810020948920805,75684800
2010-11-08,27.226720809936523,27.69047061513848,27.02509168603948,27.46195692436092,32967000
2010-11-09,26.81673812866211,27.34097427415483,26.702480020833736,27.172949605588908,32800100
2010-11-10,27.30065155029297,27.314093833469,26.60839063177437,26.79657746853204,35587900
2010-11-11,26.89739227294922,27.179672517197712,26.78313415228678,27.06541696038854,25499700
2010-11-12,26.621841430664062,27.0587042362872,26.467258970472415,26.789866178331618,33504800
2010-11-15,26.93772315979004,27.31409687521908,26.689044739120256,26.76297602289486,28772500
2010-11-16,26.621841430664062,26.863797477522013,26.23874521109037,26.70921501733036,46023000
2010-11-17,26.332826614379883,26.668875955998967,26.198406364961645,26.601667113216354,32027500
2010-11-18,26.655433654785156,26.883947309469768,26.453804562734735,26.594944670784727,30987600
2010-11-19,26.487411499023438,26.641993903067792,26.386595661499474,26.487411499023434,26542000
2010-11-22,25.882524490356445,26.27906289763369,25.68089535665778,26.252180893299794,33249500
2010-11-23,25.291072845458984,25.68761115038547,25.270908142596365,25.546468485758645,35340400
2010-11-24,25.64729118347168,25.7010603203814,25.264195056477377,25.425499903352982,24248300
2010-11-26,25.203704833984375,25.526311948196962,25.203704833984375,25.344844965729862,12819100
2010-11-29,25.47925567626953,25.60023361918275,24.941577354351057,25.18353324017749,30911400
2010-11-30,25.136486053466797,25.3986040700122,25.028950391195544,25.196975023735153,33716700
2010-12-01,25.640567779541016,25.667449780426995,25.304518411860812,25.506147519698292,33157200
2010-12-02,26.420211791992188,26.467258515421896,25.761555100122134,25.828763972491963,41526000
2010-12-03,26.621841430664062,26.6621657292376,26.010231451708332,26.25890736037714,30070200
2010-12-06,26.81673812866211,26.917551391489877,26.413477385792117,26.534455352267816,25364500
2010-12-07,26.37987518310547,27.19311403202421,26.373155323893073,27.119182761421925,40908200
2010-12-08,27.05870819091797,27.105757485886986,26.252191335324593,26.453820549222936,38115900
2010-12-09,27.4283504486084,27.623257134297795,27.26704562322925,27.334254471556186,43001900
2010-12-10,27.845043182373047,27.89208987585062,27.40145824111844,27.482109349386775,28449000
2010-12-13,27.898813247680664,28.221422849098143,27.663579750660446,27.939140088821055,35730400
2010-12-14,27.414907455444336,27.89209693221286,27.199836069749985,27.851770085950236,34010800
2010-12-15,27.025087356567383,27.55604593005661,26.92427409269605,27.37457897846461,30264000
2010-12-16,26.890670776367188,27.340978287426218,26.76297293249991,27.166231170709572,37123200
2010-12-17,26.662155151367188,26.930995666517898,26.56806174022039,26.924275807373057,52004800
2010-12-20,26.850341796875,27.065413161501773,26.675594710707685,26.769690676103185,22978200
2010-12-21,27.556060791015625,27.71736568959555,26.870519458796128,26.991497491767472,30757800
2010-12-22,28.335681915283203,28.591080146605588,27.66358319569503,27.670303054795525,47280400
2010-12-23,28.281930923461914,28.409628827509305,28.10718372439226,28.328977654629615,18927900
2010-12-27,28.678451538085938,28.68517396113426,28.09372636168782,28.107168643931285,17203200
2010-12-28,28.638124465942383,28.98089365627986,28.54403106325574,28.69861344821993,20386600
2010-12-29,28.470102310180664,28.745662683995405,28.42977546382247,28.61796484964087,13637400
2010-12-30,28.382728576660156,28.54403339720729,28.26175060221309,28.43649770479358,12901900
2010-12-31,28.510425567626953,28.530590272007633,28.255029908100337,28.302076611900137,12199700
2011-01-03,29.290063858032227,29.59922865823284,28.87336079982807,28.900245364328956,43278500
2011-01-04,29.713985443115234,29.80818697935692,29.16223138787165,29.45829372560256,40036800
2011-01-05,30.077327728271484,30.245545442001415,29.539031557695424,29.552486716011042,50032500
2011-01-06,29.92928695678711,30.144605364859128,29.774527011410218,29.875458638168052,31606200
2011-01-07,29.36408805847168,30.003315978928214,28.697947250588832,29.96967294454608,69579400
2011-01-10,29.202592849731445,29.451554319380783,28.933443511279286,29.115118929714743,30098100
2011-01-11,29.337160110473633,29.619767125887922,29.21604318483864,29.404448717380795,28067100
2011-01-12,30.08404541015625,30.21189247328203,29.774525534752996,29.90237003108101,44296900
2011-01-13,29.909103393554688,30.258996468672848,29.720697850461498,30.238808602071195,42133000
2011-01-14,30.218626022338867,30.911682090492725,29.90910608576513,29.949476689006236,86983800
2011-01-18,30.110971450805664,30.561793701916375,29.942753733203396,30.292646893831954,46237700
2011-01-19,29.411176681518555,30.258995172114897,29.337160496346087,29.97638815298347,44989200
2011-01-20,30.110971450805664,30.272461589095254,29.343899069227117,29.491931482092685,46977700
2011-01-21,30.47430419921875,30.64252181670157,30.17823954969882,30.312814157044503,44767400
2011-01-24,30.292640686035156,30.602160606962485,30.184981471503992,30.420485201166493,27826800
2011-01-25,30.191720962524414,30.568529645464192,29.781269243043386,30.158077925983164,36022400
2011-01-26,30.26573371887207,30.60216917937549,30.1917175068735,30.41376614286921,25639400
2011-01-27,30.346467971801758,30.534873515884875,30.070591083578034,30.26572420536502,26740900
2011-01-28,29.96967124938965,30.8713183805461,29.875469731728337,30.312834287555688,38593900
2011-01-31,30.238807678222656,30.346466885216138,29.875459458868374,29.882187036331356,23574500
2011-02-01,30.904951095581055,30.952051838687392,30.386840354613355,30.413755798330687,28255500
2011-02-02,30.581974029541016,30.938594681511653,30.50795784136642,30.810750171717924,24104900
2011-02-03,30.58871078491211,30.783843963774302,30.17153154170233,30.602168511054206,23322400
2011-02-04,30.00331687927246,30.39358071005451,29.808183680481903,30.279193876362918,38172900
2011-02-07,30.615615844726562,30.783833514203085,30.043676795225572,30.110962836297006,36790900
2011-02-08,30.777109146118164,30.830937471228708,30.48777451910416,30.608891459100636,28649500
2011-02-09,30.35320472717285,30.615623950345174,30.04368474942081,30.521422441185738,33491000
2011-02-10,30.635805130004883,30.64253527506651,30.245541420773357,30.346470495513348,22688600
2011-02-11,31.335586547851562,31.55090495451165,30.54832910477521,30.54832910477521,40812800
2011-02-14,31.315406799316406,31.55764069143909,31.26830604993681,31.3557774034713,28699200
2011-02-15,31.50380516052246,31.853698223562787,31.31540219073073,31.328859912401274,35972900
2011-02-16,32.25742721557617,32.540034303724894,31.69221560607728,31.72586120158916,44327800
2011-02-17,32.17667007446289,32.291059404755245,31.961351699933456,32.1430270597172,22932600
2011-02-18,32.29780197143555,32.38527590381182,31.9950095645936,32.17668500869877,23844300
2011-02-22,30.958786010742188,31.80660470084592,30.851126779738376,31.75950394770666,44561900
2011-02-23,30.92514419555664,31.28849507699862,30.474321950166456,30.97897509656966,36264800
2011-02-24,30.891490936279297,30.992422558856454,30.420480975582215,30.70308797871958,31926900
2011-02-25,31.40960693359375,31.530723874393583,31.032798388127798,31.120272304660617,26782100
2011-02-28,31.416339874267578,31.746047728678786,31.234664432057155,31.497086226449092,25985300
2011-03-01,30.682918548583984,31.416348088472645,30.676190967542507,31.268318204366214,33682600
2011-03-02,30.420488357543945,30.931871604725824,30.32628685590476,30.541605307308156,28600000
2011-03-03,31.005878448486328,31.17409609831501,30.756914478645573,30.763644622045394,23043600
2011-03-04,30.629085540771484,30.978978738089484,30.34647841083047,30.93860555758393,27716900
2011-03-07,30.407024383544922,30.71654683976589,30.117689792667463,30.696358974422377,28110800
2011-03-08,31.221202850341797,31.416333410972857,30.481043508409797,30.53487439878949,32941500
2011-03-09,31.32887077331543,31.692219117191883,30.96551986264014,31.174110770649772,25174700
2011-03-10,30.635805130004883,31.120272902511317,30.45412971531497,31.005886104446336,33783700
2011-03-11,30.777109146118164,30.844395194205894,30.4474013501726,30.46758665123928,20337600
2011-03-14,30.481042861938477,30.642532962854386,30.0302207151616,30.561786628997393,24508900
2011-03-15,30.016761779785156,30.272453359736225,29.505378619883018,29.97638861448826,35606000
2011-03-16,29.478471755981445,30.131154710557922,29.377540105550793,30.036953205781842,41962900
2011-03-17,29.983116149902344,30.016759167990116,29.202586322996336,29.915827546929044,46741800
2011-03-18,30.777109146118164,31.07317135122166,30.110965976137543,30.44067377208311,77421000
2011-03-21,30.703083038330078,31.167362780523273,30.494492249740304,31.140447343260583,28985300
2011-03-22,30.59543228149414,30.756919815946212,30.514685947470028,30.72327679350187,19756600
2011-03-23,30.682918548583984,30.74347704515458,30.124436917365642,30.474330167906952,26688900
2011-03-24,30.770374298095703,30.844390479758037,30.339737495839742,30.750189000114272,21748100
2011-03-25,30.857860565185547,31.207753748917472,30.730013448614955,30.750201321483324,20710400
2011-03-28,30.92514419555664,31.28849507699862,30.91841661632933,31.01934570553079,19039400
2011-03-29,30.965503692626953,30.9789614119354,30.629068410308275,30.837659209392957,17913300
2011-03-30,31.25485610961914,31.524002949270734,31.100096099289708,31.308684450829873,26829100
2011-03-31,31.019350051879883,31.18084021074788,30.925148528706465,30.98570701743209,23340500
2011-04-01,31.187572479248047,31.54419588504192,31.07318563157034,31.32214720406841,25387300
2011-04-04,31.349933624267578,31.471707417988497,31.153742225415126,31.201098414004512,15708000
2011-04-05,31.51228904724121,31.640826861927188,31.153731849276568,31.234913491145715,21058400
2011-04-06,32.22941207885742,32.29029898150389,31.5461280209084,31.66790182620133,31203300
2011-04-07,32.06703186035156,32.33763816701015,31.769361568094226,32.229395128203194,29972000
2011-04-08,31.68817710876465,32.24292295577736,31.546108616882286,32.14821062785578,23808000
2011-04-11,31.701719284057617,31.979092307955824,31.627301690693994,31.7964316462592,25641600
2011-04-12,31.55287742614746,31.870842501212984,31.289035164164485,31.491990551788486,27231300
2011-04-13,31.289039611816406,32.04674103765283,31.038728017522953,31.958795324969106,55383900
2011-04-14,30.423093795776367,30.950778371693506,30.38250168196812,30.90342219594289,45214600
